"LATITUDE","LONGITUDE","INTENS","SLOPE","ERROR","LOCATION","DATETIME","HOUR","MINUTE","SECOND","MINISECOND","PROVINCE","DISTRICT","COUNTRY","INPUTTIME","PROCESSFLAG","USEDIDS","CG_IC","HEIGHT"
"40.563","116.215","19.095","7.9","0.0","ThreeMIX","2015/6/16 16:55:35","16","55","35","1275147","北京市","北京市县","延庆县","2015/6/16 16:55:54","1","118,1,4","CG","0.000"
"40.550","116.124","-11.174","-4.3","101.2","FourOPT","2015/6/16 16:55:39","16","55","39","7735567","北京市","北京市县","延庆县","2015/6/16 16:55:58","1","118,4,1,0","IC","2.500"
"40.523","116.359","-15.389","-5.2","168.7","FourOPT","2015/6/16 17:03:02","17","3","2","6469389","北京市","北京市县","延庆县","2015/6/16 17:02:38","1","118,1,0,2,117","IC","4.083"
"40.488","116.355","-14.338","-5.1","101.3","FourOPT","2015/6/16 17:10:01","17","10","1","3449880","北京市","北京市县","怀柔区","2015/6/16 17:09:37","1","118,1,4,0,60","IC","3.139"
"40.478","116.344","-11.923","-4.2","101.3","FourOPT","2015/6/16 17:10:01","17","10","1","4302531","北京市","北京市县","怀柔区","2015/6/16 17:09:38","1","118,1,4,0","IC","3.106"
"40.468","116.326","-26.999","-7.7","168.8","FourOPT","2015/6/16 17:17:23","17","17","23","5859198","北京市","北京市县","怀柔区","2015/6/16 17:16:58","1","118,4,0,2,60","IC","3.942"
"40.454","116.313","-25.809","-9.2","0.0","TwoMIX","2015/6/16 17:17:23","17","17","23","6593613","北京市","北京市县","怀柔区","2015/6/16 17:16:58","1","118,0","CG","0.000"
"40.468","116.325","-20.657","-8.0","69.9","FourOPT","2015/6/16 17:17:23","17","17","23","7034194","北京市","北京市县","怀柔区","2015/6/16 17:16:58","1","118,4,0,2,60","CG","0.000"
"40.469","116.326","-23.447","-8.3","209.7","FourOPT","2015/6/16 17:17:23","17","17","23","7457502","北京市","北京市县","怀柔区","2015/6/16 17:16:59","1","118,4,0,2,60","IC","4.394"
"40.469","116.326","-14.514","-6.0","209.7","FourOPT","2015/6/16 17:17:23","17","17","23","7506117","北京市","北京市县","怀柔区","2015/6/16 17:16:59","1","118,4,0,2","IC","4.394"
"40.469","116.325","-21.073","-7.7","238.1","FourOPT","2015/6/16 17:17:23","17","17","23","7774383","北京市","北京市县","怀柔区","2015/6/16 17:16:59","1","118,4,0,2,60","IC","4.680"
"40.464","115.985","-12.708","-4.0","0.0","ThreeMIX","2015/6/16 17:17:23","17","17","23","8854386","北京市","北京市县","延庆县","2015/6/16 17:17:00","1","118,2,4","CG","0.000"
"40.559","115.814","-22.088","-3.2","101.2","FourOPT","2015/6/16 17:17:39","17","17","39","1727997","北京市","北京市县","延庆县","2015/6/16 17:17:14","1","2,4,60,117","IC","4.328"
"39.799","115.707","-18.204","-2.6","0.0","ThreeMIX","2015/6/16 16:12:35","16","12","35","2258999","北京市","北京市县","房山区","2015/6/16 16:12:11","1","2,118,0","CG","0.000"
"40.670","116.379","-4.603","-0.8","0.0","TwoMIX","2015/6/16 16:12:45","16","12","45","3711603","北京市","北京市县","延庆县","2015/6/16 16:12:20","1","118,1","IC","0.000"
"40.535","116.403","-15.718","-4.7","0.0","ThreeMIX","2015/6/16 16:18:56","16","18","56","5163073","北京市","北京市县","延庆县","2015/6/16 16:18:37","1","118,1,0","CG","0.000"
"40.548","116.060","-19.601","-7.2","138.5","FourOPT","2015/6/16 16:19:10","16","19","10","3014667","北京市","北京市县","延庆县","2015/6/16 16:18:52","1","118,1,2,0,60","IC","2.674"
"40.548","116.303","-9.590","-5.3","101.2","FourOPT","2015/6/16 16:43:11","16","43","11","8937519","北京市","北京市县","延庆县","2015/6/16 16:44:17","1","118,1,4,0","IC","3.029"
"40.564","116.137","-13.708","-4.9","138.5","FourOPT","2015/6/16 16:43:13","16","43","13","3456998","北京市","北京市县","延庆县","2015/6/16 16:44:18","1","118,4,1,0","IC","3.001"
"40.581","116.215","9.173","2.9","0.0","ThreeMIX","2015/6/16 16:49:16","16","49","16","4971843","北京市","北京市县","延庆县","2015/6/16 16:50:15","1","118,1,4","CG","0.000"
"40.538","116.288","-16.034","-8.2","101.2","FourOPT","2015/6/16 16:49:20","16","49","20","7286235","北京市","北京市县","延庆县","2015/6/16 16:50:18","1","118,1,4,0","IC","2.979"
"40.567","116.193","-17.283","-6.5","119.0","FourOPT","2015/6/16 16:49:25","16","49","25","3079071","北京市","北京市县","延庆县","2015/6/16 16:50:21","1","118,1,4,0,2","IC","2.968"
"40.559","116.081","-15.640","-6.9","281.4","FourOPT","2015/6/16 16:49:31","16","49","31","9309840","北京市","北京市县","延庆县","2015/6/16 16:50:29","1","118,4,1,2","IC","3.965"
"40.546","116.295","-29.473","-9.7","178.0","FourOPT","2015/6/16 16:49:37","16","49","37","724719","北京市","北京市县","延庆县","2015/6/16 16:50:33","1","118,1,4,0,2","IC","3.984"
"40.544","116.293","-23.983","-6.7","168.7","FourOPT","2015/6/16 16:49:37","16","49","37","3607694","北京市","北京市县","延庆县","2015/6/16 16:50:34","1","118,1,4,0,2","CG","0.000"
"40.415","116.452","-5.722","-1.7","0.0","TwoMIX","2015/6/16 17:18:21","17","18","21","6747604","北京市","北京市县","怀柔区","2015/6/16 17:17:58","1","118,0","CG","0.000"
"40.537","115.794","-16.947","-3.1","101.2","FourOPT","2015/6/16 17:18:28","17","18","28","250801","北京市","北京市县","延庆县","2015/6/16 17:18:03","1","118,4,60","IC","1.387"
"40.703","116.297","-5.594","-5.1","0.0","TwoMIX","2015/6/16 15:46:30","15","46","30","5392921","北京市","北京市县","延庆县","2015/6/16 15:46:07","1","118,1","IC","0.000"
"40.900","116.389","-15.523","-4.4","69.7","FourOPT","2015/6/16 15:52:39","15","52","39","2769661","北京市","北京市县","怀柔区","2015/6/16 15:52:36","1","1,118,0,117","IC","3.047"
"40.241","116.457","-8.832","-3.5","0.0","TwoMIX","2015/6/16 16:06:01","16","6","1","7581309","北京市","北京市县","昌平区","2015/6/16 16:05:36","1","118,1","CG","0.000"
"40.206","116.463","-8.210","-4.0","0.0","TwoMIX","2015/6/16 16:06:01","16","6","1","9844123","北京市","北京市县","昌平区","2015/6/16 16:05:36","1","118,1","CG","0.000"
"40.149","116.475","-7.893","-4.8","0.0","TwoMIX","2015/6/16 16:06:02","16","6","2","412638","北京市","北京市县","昌平区","2015/6/16 16:05:36","1","118,1","CG","0.000"
"40.568","116.380","-11.629","-4.4","0.0","ThreeMIX","2015/6/16 16:06:02","16","6","2","852143","北京市","北京市县","延庆县","2015/6/16 16:05:37","1","118,1,0","CG","0.000"
"40.573","116.384","-16.042","-4.3","269.3","FourOPT","2015/6/16 16:06:02","16","6","2","1532839","北京市","北京市县","延庆县","2015/6/16 16:05:37","1","118,1,0,2,60","CG","0.000"
"40.569","116.379","-14.965","-5.6","69.9","FourOPT","2015/6/16 16:06:02","16","6","2","2794460","北京市","北京市县","延庆县","2015/6/16 16:05:38","1","118,1,0,117","IC","2.699"
"40.826","116.454","-6.241","-2.2","0.0","TwoMIX","2015/6/16 16:06:02","16","6","2","8250326","北京市","北京市县","怀柔区","2015/6/16 16:05:40","1","1,118","CG","0.000"
"40.522","116.415","-13.691","-6.5","0.0","ThreeMIX","2015/6/16 16:19:29","16","19","29","9502520","北京市","北京市县","延庆县","2015/6/16 16:19:14","1","118,1,0","CG","0.000"
"40.531","116.049","-16.113","-4.4","178.0","FourOPT","2015/6/16 16:25:24","16","25","24","6694161","北京市","北京市县","延庆县","2015/6/16 16:25:16","1","4,1,2,0,60","IC","5.644"
"40.609","116.147","-14.831","-5.8","0.0","ThreeMIX","2015/6/16 16:31:39","16","31","39","4049493","北京市","北京市县","延庆县","2015/6/16 16:31:30","1","118,4,1","CG","0.000"
"40.545","116.118","-13.316","-5.3","0.0","ThreeMIX","2015/6/16 16:37:39","16","37","39","4077083","北京市","北京市县","延庆县","2015/6/16 16:38:28","1","118,4,0","CG","0.000"
"40.498","116.082","-14.719","-7.9","101.3","FourOPT","2015/6/16 16:43:33","16","43","33","7329790","北京市","北京市县","延庆县","2015/6/16 16:44:42","1","118,1,4,117","IC","2.288"
"40.555","116.329","-12.030","-4.3","101.2","FourOPT","2015/6/16 16:43:45","16","43","45","8326693","北京市","北京市县","延庆县","2015/6/16 16:44:52","1","118,1,4,0","IC","3.105"
"40.549","116.303","-17.628","-5.6","138.5","FourOPT","2015/6/16 16:49:42","16","49","42","3943620","北京市","北京市县","延庆县","2015/6/16 16:50:38","1","118,1,4,0,2","IC","3.545"
"40.557","116.210","-22.788","-26.5","168.7","FourOPT","2015/6/16 16:49:56","16","49","56","5716660","北京市","北京市县","延庆县","2015/6/16 16:50:48","1","118,1,4,0,2","IC","3.582"
"40.561","116.220","-25.475","-5.0","187.1","FourOPT","2015/6/16 16:49:56","16","49","56","8904029","北京市","北京市县","延庆县","2015/6/16 16:50:48","1","1,4,0,2,60","CG","0.000"
"40.561","116.220","-23.138","-5.2","101.2","FourOPT","2015/6/16 16:49:56","16","49","56","9395878","北京市","北京市县","延庆县","2015/6/16 16:50:48","1","118,1,4,0,2","IC","2.808"
"40.546","116.374","-31.271","-8.3","119.0","FourOPT","2015/6/16 16:56:33","16","56","33","1893849","北京市","北京市县","延庆县","2015/6/16 16:56:42","1","118,1,4,0,60","CG","0.000"
"40.655","116.995","7.266","1.7","226.5","FourOPT","2015/6/16 16:56:44","16","56","44","115962","北京市","北京市县","密云县","2015/6/16 16:56:52","1","1,4,117,60","CG","0.000"
"40.455","116.340","-6.872","-2.6","119.0","FourOPT","2015/6/16 17:10:57","17","10","57","3839331","北京市","北京市县","怀柔区","2015/6/16 17:10:35","1","118,1,0,4","IC","3.352"
"40.530","116.324","-16.207","-9.4","101.2","FourOPT","2015/6/16 17:11:02","17","11","2","2911921","北京市","北京市县","延庆县","2015/6/16 17:10:41","1","118,1,0,117","IC","3.073"
"40.531","116.325","-28.112","-11.6","209.6","FourOPT","2015/6/16 17:11:02","17","11","2","3714639","北京市","北京市县","延庆县","2015/6/16 17:10:42","1","118,1,0,2,60","CG","0.000"
"40.530","116.324","-7.842","-5.0","0.0","ThreeMIX","2015/6/16 17:11:02","17","11","2","4029883","北京市","北京市县","延庆县","2015/6/16 17:10:42","1","118,1,4","CG","0.000"
"40.535","116.263","-13.672","-4.5","0.0","ThreeMIX","2015/6/16 17:18:49","17","18","49","8130556","北京市","北京市县","延庆县","2015/6/16 17:18:24","1","118,4,0","CG","0.000"
"40.586","115.931","-12.456","-5.1","69.9","FourOPT","2015/6/16 15:46:51","15","46","51","7789429","北京市","北京市县","延庆县","2015/6/16 15:46:27","1","118,2,1,60,0","IC","1.650"
"40.897","116.388","27.081","6.9","0.0","ThreeMIX","2015/6/16 16:06:20","16","6","20","2600548","北京市","北京市县","怀柔区","2015/6/16 16:06:02","1","1,118,2","CG","0.000"
"40.590","116.110","-15.059","-5.2","0.0","ThreeMIX","2015/6/16 16:38:07","16","38","7","8486198","北京市","北京市县","延庆县","2015/6/16 16:38:55","1","118,4,0","CG","0.000"
"40.534","116.035","-11.047","-3.3","0.0","ThreeMIX","2015/6/16 16:43:48","16","43","48","9575949","北京市","北京市县","延庆县","2015/6/16 16:44:55","1","118,4,1","CG","0.000"
"40.553","116.115","-15.557","-4.9","0.0","ThreeMIX","2015/6/16 16:56:54","16","56","54","2903554","北京市","北京市县","延庆县","2015/6/16 16:57:00","1","118,4,0","CG","0.000"
"40.559","116.106","-24.647","-7.2","101.2","FourOPT","2015/6/16 16:56:54","16","56","54","4185488","北京市","北京市县","延庆县","2015/6/16 16:57:01","1","118,4,0,60,117","CG","0.000"
"40.482","116.140","-22.882","-7.3","0.0","ThreeMIX","2015/6/16 16:56:54","16","56","54","8972791","北京市","北京市县","延庆县","2015/6/16 16:57:02","1","118,1,4","CG","0.000"
"40.579","116.220","13.297","3.3","119.0","FourOPT","2015/6/16 16:56:55","16","56","55","5293683","北京市","北京市县","延庆县","2015/6/16 16:57:03","1","118,1,4,0","IC","3.071"
"40.533","115.798","-27.519","-6.6","226.5","FourOPT","2015/6/16 17:11:29","17","11","29","8573694","北京市","北京市县","延庆县","2015/6/16 17:11:06","1","2,1,0,60,117","CG","0.000"
"40.444","116.064","-17.474","-7.7","138.7","FourOPT","2015/6/16 17:19:02","17","19","2","8698262","北京市","北京市县","延庆县","2015/6/16 17:18:37","1","118,2,0,4","CG","0.000"
"40.558","115.836","-12.641","-2.9","119.0","FourOPT","2015/6/16 17:19:09","17","19","9","2642135","北京市","北京市县","延庆县","2015/6/16 17:18:45","1","118,4,0,60","CG","0.000"
"40.557","115.846","-17.652","-5.8","101.2","FourOPT","2015/6/16 17:19:09","17","19","9","3514337","北京市","北京市县","延庆县","2015/6/16 17:18:45","1","2,4,0,117","IC","4.329"
"39.450","116.427","16.922","4.1","140.6","FourOPT","2015/6/16 16:00:29","16","0","29","7005824","北京市","北京市县","大兴区","2015/6/16 16:00:06","1","0,118,1,117","IC","3.607"
"40.638","116.462","-6.330","-2.6","0.0","TwoMIX","2015/6/16 16:06:31","16","6","31","9628119","北京市","北京市县","延庆县","2015/6/16 16:06:12","1","1,118","CG","0.000"
"40.613","116.439","-14.597","-3.4","101.1","FourOPT","2015/6/16 16:06:32","16","6","32","82873","北京市","北京市县","延庆县","2015/6/16 16:06:12","1","1,118,0,117","IC","3.397"
"40.610","116.455","-41.500","-13.6","119.0","FourOPT","2015/6/16 16:06:32","16","6","32","2538254","北京市","北京市县","延庆县","2015/6/16 16:06:13","1","0,2,117,113","CG","0.000"
"40.612","116.440","-20.935","-4.1","138.4","FourOPT","2015/6/16 16:06:32","16","6","32","3885244","北京市","北京市县","延庆县","2015/6/16 16:06:13","1","1,118,0,2,117","IC","3.969"
"40.610","116.440","-23.487","-4.1","177.9","FourOPT","2015/6/16 16:06:32","16","6","32","4432433","北京市","北京市县","延庆县","2015/6/16 16:06:14","1","1,118,0,2,117","CG","0.000"
"40.611","116.440","-9.062","-2.7","0.0","ThreeMIX","2015/6/16 16:06:32","16","6","32","4856673","北京市","北京市县","延庆县","2015/6/16 16:06:14","1","1,118,0","CG","0.000"
"40.534","116.386","-16.814","-7.2","119.0","FourOPT","2015/6/16 16:20:30","16","20","30","4631439","北京市","北京市县","延庆县","2015/6/16 16:20:06","1","118,1,0,117","IC","3.515"
"40.533","116.402","-13.954","-5.1","0.0","ThreeMIX","2015/6/16 16:20:30","16","20","30","4876230","北京市","北京市县","延庆县","2015/6/16 16:20:07","1","118,1,0","CG","0.000"
"40.529","116.458","10.354","1.4","0.0","ThreeMIX","2015/6/16 16:26:13","16","26","13","582220","北京市","北京市县","延庆县","2015/6/16 16:26:03","1","1,118,4","CG","0.000"
"40.179","116.408","8.303","1.7","119.1","FourOPT","2015/6/16 16:32:11","16","32","11","7343053","北京市","北京市县","昌平区","2015/6/16 16:32:04","1","118,1","IC","3.816"
"40.531","116.040","-8.344","-4.6","0.0","ThreeMIX","2015/6/16 16:32:19","16","32","19","1540898","北京市","北京市县","延庆县","2015/6/16 16:32:10","1","118,4,1","CG","0.000"
"40.533","116.043","-13.927","-4.1","69.9","FourOPT","2015/6/16 16:32:19","16","32","19","4098866","北京市","北京市县","延庆县","2015/6/16 16:32:11","1","4,1,2,0,118","IC","3.537"
"40.532","116.314","-20.229","-6.8","202.4","FourOPT","2015/6/16 16:44:14","16","44","14","5270015","北京市","北京市县","延庆县","2015/6/16 16:45:21","1","118,1,4,0,2","IC","4.309"
"40.532","116.313","-15.602","-7.4","138.5","FourOPT","2015/6/16 16:44:14","16","44","14","6612792","北京市","北京市县","延庆县","2015/6/16 16:45:22","1","118,1,4,0,2","IC","3.561"
"40.532","116.312","-10.600","-6.2","69.9","FourOPT","2015/6/16 16:44:14","16","44","14","8497424","北京市","北京市县","延庆县","2015/6/16 16:45:22","1","118,1,4,0","IC","2.527"
"40.574","116.159","-13.701","-3.5","177.9","FourOPT","2015/6/16 16:44:30","16","44","30","3120943","北京市","北京市县","延庆县","2015/6/16 16:45:37","1","118,4,1,0","CG","0.000"
"40.542","116.105","-18.093","-6.8","139.7","FourOPT","2015/6/16 16:50:43","16","50","43","5215518","北京市","北京市县","延庆县","2015/6/16 16:51:27","1","118,4,1,2,0","IC","2.853"
"40.506","116.075","-11.238","-4.4","0.0","ThreeMIX","2015/6/16 16:50:52","16","50","52","9979221","北京市","北京市县","延庆县","2015/6/16 16:51:39","1","118,1,4","CG","0.000"
"40.175","116.376","-11.842","-7.2","0.0","TwoMIX","2015/6/16 16:57:21","16","57","21","558666","北京市","北京市县","昌平区","2015/6/16 16:57:31","1","118,1","CG","0.000"
"40.474","116.402","6.054","5.5","0.0","ThreeMIX","2015/6/16 17:04:35","17","4","35","3319791","北京市","北京市县","怀柔区","2015/6/16 17:04:14","1","118,1,4","CG","0.000"
"40.500","116.279","-9.421","-6.3","172.2","FourOPT","2015/6/16 17:04:42","17","4","42","7648334","北京市","北京市县","延庆县","2015/6/16 17:04:17","1","118,1,4,0","IC","3.818"
"40.535","116.330","13.629","3.4","138.5","FourOPT","2015/6/16 17:05:00","17","5","0","1351715","北京市","北京市县","延庆县","2015/6/16 17:04:37","1","1,4,0,2,60","IC","4.322"
"40.514","116.358","-33.110","-9.9","138.5","FourOPT","2015/6/16 17:11:58","17","11","58","8146403","北京市","北京市县","延庆县","2015/6/16 17:11:34","1","118,1,0,2,60","IC","3.692"
"40.554","116.363","-8.910","-4.8","0.0","ThreeMIX","2015/6/16 16:14:19","16","14","19","7933579","北京市","北京市县","延庆县","2015/6/16 16:14:04","1","118,1,0","CG","0.000"
"40.275","116.426","-8.884","-5.4","0.0","TwoMIX","2015/6/16 16:14:20","16","14","20","1287789","北京市","北京市县","昌平区","2015/6/16 16:14:04","1","118,1","CG","0.000"
"40.554","116.362","-19.421","-8.3","101.2","FourOPT","2015/6/16 16:14:20","16","14","20","1968698","北京市","北京市县","延庆县","2015/6/16 16:14:05","1","118,1,60,117","IC","3.192"
"40.552","116.362","-11.797","-5.8","0.0","ThreeMIX","2015/6/16 16:14:20","16","14","20","2794845","北京市","北京市县","延庆县","2015/6/16 16:14:05","1","118,1,0","CG","0.000"
"40.278","116.425","-9.116","-4.9","0.0","TwoMIX","2015/6/16 16:14:20","16","14","20","3255625","北京市","北京市县","昌平区","2015/6/16 16:14:06","1","118,1","CG","0.000"
"40.523","115.932","24.982","4.0","69.9","FourOPT","2015/6/16 16:44:39","16","44","39","8053423","北京市","北京市县","延庆县","2015/6/16 16:45:47","1","118,2,4,1,0","IC","1.444"
"40.598","116.056","-14.015","-5.6","0.0","ThreeMIX","2015/6/16 16:44:57","16","44","57","3419777","北京市","北京市县","延庆县","2015/6/16 16:46:02","1","118,4,1","CG","0.000"
"40.549","116.348","9.317","3.0","0.0","ThreeMIX","2015/6/16 16:51:05","16","51","5","5644321","北京市","北京市县","延庆县","2015/6/16 16:51:49","1","118,1,4","IC","0.000"
"40.513","116.374","-16.539","-5.9","101.2","FourOPT","2015/6/16 16:58:02","16","58","2","4039510","北京市","北京市县","延庆县","2015/6/16 16:58:07","1","118,1,4,0,117","CG","0.000"
"40.481","116.154","-13.788","-4.6","101.3","FourOPT","2015/6/16 17:05:21","17","5","21","9129830","北京市","北京市县","延庆县","2015/6/16 17:04:57","1","118,1,4,0","IC","2.531"
"40.444","116.141","-25.103","-5.8","101.3","FourOPT","2015/6/16 17:05:22","17","5","22","1128663","北京市","北京市县","延庆县","2015/6/16 17:04:58","1","118,1,2,0,4","CG","0.000"
"40.460","116.167","-7.588","-3.6","0.0","ThreeMIX","2015/6/16 17:05:22","17","5","22","1694695","北京市","北京市县","延庆县","2015/6/16 17:04:58","1","118,1,4","CG","0.000"
"40.609","115.902","-13.134","-3.4","0.0","ThreeMIX","2015/6/16 17:12:07","17","12","7","7002535","北京市","北京市县","延庆县","2015/6/16 17:11:46","1","2,1,0","CG","0.000"
"40.609","115.903","-22.909","-4.7","69.8","FourOPT","2015/6/16 17:12:07","17","12","7","7819786","北京市","北京市县","延庆县","2015/6/16 17:11:47","1","2,1,0,60,118","IC","3.717"
"40.611","115.900","-19.920","-5.3","139.7","FourOPT","2015/6/16 17:12:07","17","12","7","8912064","北京市","北京市县","延庆县","2015/6/16 17:11:48","1","2,1,0,60,117","CG","0.000"
"40.478","115.772","-11.493","-2.8","0.0","ThreeMIX","2015/6/16 17:12:10","17","12","10","829928","北京市","北京市县","延庆县","2015/6/16 17:11:52","1","1,0,60","IC","0.000"
"40.532","116.270","9.236","2.8","0.0","ThreeMIX","2015/6/16 17:12:13","17","12","13","7313434","北京市","北京市县","延庆县","2015/6/16 17:11:55","1","118,1,0","CG","0.000"
"40.532","116.270","8.375","3.1","0.0","ThreeMIX","2015/6/16 17:12:13","17","12","13","7427933","北京市","北京市县","延庆县","2015/6/16 17:11:56","1","118,1,0","IC","0.000"
"40.580","116.245","8.210","6.6","0.0","TwoMIX","2015/6/16 17:12:14","17","12","14","271110","北京市","北京市县","延庆县","2015/6/16 17:11:56","1","118,1","CG","0.000"
"40.451","115.996","-13.480","-3.5","101.3","FourOPT","2015/6/16 17:19:57","17","19","57","1463906","北京市","北京市县","延庆县","2015/6/16 17:19:33","1","118,2,0,4","CG","0.000"
"40.535","115.807","-27.561","-6.9","101.2","FourOPT","2015/6/16 17:20:07","17","20","7","5149823","北京市","北京市县","延庆县","2015/6/16 17:19:43","1","2,4,60,117","IC","4.267"
"40.562","115.819","-19.668","-2.3","172.2","FourOPT","2015/6/16 17:20:07","17","20","7","6080975","北京市","北京市县","延庆县","2015/6/16 17:19:43","1","118,4,0,60","IC","2.087"
"40.720","116.382","4.382","1.2","0.0","TwoMIX","2015/6/16 15:48:01","15","48","1","8002319","北京市","北京市县","延庆县","2015/6/16 15:47:37","1","118,1","IC","0.000"
"40.496","116.056","-10.229","-4.5","0.0","ThreeMIX","2015/6/16 16:21:18","16","21","18","2653001","北京市","北京市县","延庆县","2015/6/16 16:20:55","1","118,1,0","CG","0.000"
"40.097","116.445","-8.489","-1.8","0.0","TwoMIX","2015/6/16 16:21:18","16","21","18","3136026","北京市","北京市县","昌平区","2015/6/16 16:20:55","1","118,1","IC","0.000"
"40.547","116.050","-23.150","-5.3","426.4","FourOPT","2015/6/16 16:33:14","16","33","14","925097","北京市","北京市县","延庆县","2015/6/16 16:33:11","1","118,4,2,0,60","CG","0.000"
"40.508","116.039","-14.175","-4.7","0.0","ThreeMIX","2015/6/16 16:33:14","16","33","14","2515415","北京市","北京市县","延庆县","2015/6/16 16:33:13","1","118,4,0","CG","0.000"
"40.509","116.054","-40.456","-9.6","172.2","FourOPT","2015/6/16 16:33:14","16","33","14","3938253","北京市","北京市县","延庆县","2015/6/16 16:33:16","1","2,4,0,60,117","CG","0.000"
"40.515","116.036","-15.553","-6.9","218.7","FourOPT","2015/6/16 16:33:14","16","33","14","4989529","北京市","北京市县","延庆县","2015/6/16 16:33:18","1","118,2,4,0","IC","3.140"
"40.517","116.033","-17.481","-10.7","101.2","FourOPT","2015/6/16 16:33:14","16","33","14","5940721","北京市","北京市县","延庆县","2015/6/16 16:33:19","1","118,2,4,0","IC","2.131"
"40.614","115.900","-12.662","-6.0","0.0","TwoMIX","2015/6/16 16:33:14","16","33","14","6748709","北京市","北京市县","延庆县","2015/6/16 16:33:20","1","118,4","CG","0.000"
"40.821","116.630","6.538","2.5","0.0","TwoMIX","2015/6/16 16:44:58","16","44","58","8868498","北京市","北京市县","怀柔区","2015/6/16 16:46:05","1","4,1","IC","0.000"
"40.505","116.370","-22.254","-3.8","69.9","FourOPT","2015/6/16 16:45:00","16","45","0","2653960","北京市","北京市县","延庆县","2015/6/16 16:46:06","1","118,1,4,0,2","CG","0.000"
"40.250","116.426","-11.835","-3.0","0.0","TwoMIX","2015/6/16 16:45:00","16","45","0","4141825","北京市","北京市县","昌平区","2015/6/16 16:46:06","1","118,1","CG","0.000"
"40.539","116.143","-8.658","-4.0","0.0","ThreeMIX","2015/6/16 16:45:10","16","45","10","7483746","北京市","北京市县","延庆县","2015/6/16 16:46:21","1","118,1,4","CG","0.000"
"40.540","116.144","-16.364","-6.3","69.9","FourOPT","2015/6/16 16:45:10","16","45","10","7985909","北京市","北京市县","延庆县","2015/6/16 16:46:21","1","118,1,4,2,0","IC","2.118"
"40.582","116.197","-11.659","-5.7","0.0","ThreeMIX","2015/6/16 16:51:34","16","51","34","9057424","北京市","北京市县","延庆县","2015/6/16 16:52:10","1","118,1,4","CG","0.000"
"40.556","116.199","-24.448","-7.6","119.0","FourOPT","2015/6/16 16:51:34","16","51","34","9641297","北京市","北京市县","延庆县","2015/6/16 16:52:11","1","118,1,4,0,60","IC","2.973"
"40.563","116.227","-19.311","-7.1","138.5","FourOPT","2015/6/16 16:51:35","16","51","35","646151","北京市","北京市县","延庆县","2015/6/16 16:52:11","1","118,1,4,0,60","IC","3.310"
"40.565","116.230","-11.285","-6.3","178.0","FourOPT","2015/6/16 16:51:35","16","51","35","1092091","北京市","北京市县","延庆县","2015/6/16 16:52:11","1","118,1,4,0","IC","3.769"
"40.564","116.230","-22.246","-6.6","138.5","FourOPT","2015/6/16 16:51:35","16","51","35","1885610","北京市","北京市县","延庆县","2015/6/16 16:52:12","1","118,1,4,0,60","IC","3.322"
"40.590","116.225","-11.015","-3.8","101.2","FourOPT","2015/6/16 16:58:18","16","58","18","6751241","北京市","北京市县","延庆县","2015/6/16 16:58:20","1","118,1,4,0","IC","2.861"
"40.472","115.972","-17.373","-4.2","101.3","FourOPT","2015/6/16 17:20:15","17","20","15","7740853","北京市","北京市县","延庆县","2015/6/16 17:19:54","1","118,2,4,0,117","IC","1.811"
"39.693","116.359","5.723","1.6","0.0","TwoMIX","2015/6/16 16:07:51","16","7","51","3294349","北京市","北京市县","大兴区","2015/6/16 16:07:26","1","0,118","IC","0.000"
"40.591","116.448","-15.103","-3.3","69.9","FourOPT","2015/6/16 16:08:00","16","8","0","2905201","北京市","北京市县","延庆县","2015/6/16 16:07:36","1","1,118,0,117","CG","0.000"
"40.593","116.450","-17.604","-4.9","101.2","FourOPT","2015/6/16 16:08:00","16","8","0","3306943","北京市","北京市县","延庆县","2015/6/16 16:07:37","1","1,118,0,2,60","CG","0.000"
"40.496","116.053","-21.131","-8.5","101.3","FourOPT","2015/6/16 16:27:10","16","27","10","6267934","北京市","北京市县","延庆县","2015/6/16 16:27:09","1","118,2,1,4,0","IC","2.178"
"39.545","116.457","15.979","3.6","102.3","FourOPT","2015/6/16 16:52:08","16","52","8","4170414","北京市","北京市县","大兴区","2015/6/16 16:52:42","1","0,118,1,4,117","IC","2.741"
"40.539","116.260","-19.493","-5.2","69.9","FourOPT","2015/6/16 17:06:25","17","6","25","9756257","北京市","北京市县","延庆县","2015/6/16 17:06:00","1","118,1,4,0,2","IC","2.410"
"40.388","115.910","-12.303","-5.6","0.0","TwoMIX","2015/6/16 17:13:17","17","13","17","4357138","北京市","北京市县","延庆县","2015/6/16 17:12:58","1","118,0","IC","0.000"
"40.441","115.914","-17.060","-4.2","187.2","FourOPT","2015/6/16 17:20:46","17","20","46","2706888","北京市","北京市县","延庆县","2015/6/16 17:20:22","1","2,0,4,60","IC","5.495"
"40.569","115.895","8.414","9.8","0.0","TwoMIX","2015/6/16 17:20:55","17","20","55","1330005","北京市","北京市县","延庆县","2015/6/16 17:20:32","1","118,4","IC","0.000"
"40.406","116.552","-18.460","-9.1","119.1","FourOPT","2015/6/16 17:20:58","17","20","58","1355679","北京市","北京市县","怀柔区","2015/6/16 17:20:33","1","118,0,60,117","IC","3.945"
"40.608","116.313","3.668","4.7","0.0","TwoMIX","2015/6/16 15:42:39","15","42","39","5722410","北京市","北京市县","延庆县","2015/6/16 15:42:24","1","118,1","IC","0.000"
